省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
内蒙古自治区,黄河流域,卧佛下,04-01 04:00,Ⅰ,4.4,7.79,10.01,875.9,11.6,0.88,0.025,0.017,8.29,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-01 12:00,*,5.7,8.00,10.98,855.2,8.5,--,0.025,0.019,8.19,*,*,维护
内蒙古自治区,黄河流域,卧佛下,*,*,--,--,--,--,--,--,--,--,--,*,*,不具备运行条件
内蒙古自治区,黄河流域,卧佛下,*,*,--,--,--,--,--,--,--,--,--,*,*,不具备运行条件
内蒙古自治区,黄河流域,卧佛下,*,*,--,--,--,--,--,--,--,--,--,*,*,不具备运行条件
内蒙古自治区,黄河流域,卧佛下,04-02 12:00,Ⅰ,8.9,8.01,11.27,777.4,13.4,1.63,0.025,0.019,7.84,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-02 16:00,Ⅱ,9.6,8.07,10.77,768.2,10.6,1.14,0.025,0.028,7.76,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-02 20:00,Ⅱ,6.4,7.83,9.57,786.1,12.4,1.04,0.025,0.021,7.64,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-03 00:00,Ⅱ,4.0,7.77,10.19,805.2,14.3,0.99,0.025,0.020,7.97,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-03 04:00,Ⅰ,2.0,7.77,10.73,812.8,9.4,0.69,0.025,0.017,7.88,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-03 08:00,*,2.2,7.86,11.58,812.7,6.8,--,0.025,0.016,7.84,*,*,维护
内蒙古自治区,黄河流域,卧佛下,04-03 12:00,Ⅰ,9.0,7.95,11.38,797.6,10.0,1.59,0.025,0.018,7.79,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-03 16:00,Ⅱ,12.0,8.03,10.49,763.7,10.8,1.90,0.025,0.024,7.37,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-03 20:00,Ⅱ,7.8,7.80,9.10,785.7,12.8,1.06,0.025,0.020,7.58,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-04 00:00,Ⅱ,4.2,7.71,9.88,804.4,10.1,1.31,0.025,0.017,7.45,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-04 04:00,*,1.6,7.77,10.74,824.9,8.0,--,--,--,--,*,*,维护
内蒙古自治区,黄河流域,卧佛下,04-04 04:00,Ⅰ,1.6,7.77,10.74,824.9,8.0,0.25,0.025,0.012,7.99,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-04 12:00,*,9.1,7.94,11.27,801.2,6.7,--,0.025,0.015,7.63,*,*,维护
内蒙古自治区,黄河流域,卧佛下,04-04 16:00,Ⅰ,12.5,8.00,10.26,778.2,10.3,1.09,0.025,0.018,7.46,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-04 20:00,Ⅱ,9.2,7.78,8.69,793.5,13.8,1.15,0.025,0.022,7.61,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-04 20:00,Ⅱ,9.2,7.78,8.69,793.5,13.8,1.15,0.025,0.022,7.61,*,*,正常
内蒙古自治区,黄河流域,卧佛下,04-05 04:00,Ⅰ,2.8,7.79,10.39,832.6,10.5,0.62,0.025,0.012,8.20,*,*,正常
